,press,title,url,content,like,dislike,time,re_reply
341,TV조선,미국 시위 8일째…긴장감 여전하지만 '폭력 사태' 줄어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=448&aid=0000298934,Antifa가주도하는거임. 믿는구석이 있어서 약탈하는거고..선동되는건 무식한감정노예들. 그동안 코로나로 아시안 폭행 수도없이 많을때는 침묵하더니..흑인 억울하게 한명 죽었다고 이난리? 매일같이 뉴욕 빈민가에서는 살인사고가 끊이지않는 미국에서? 뒷배없이 못하는 반트럼프세력의짓임. 박근혜하야 주동한 패미세력과 동일하다함. 좌파들이 무식한 한국인선동한것처럼 이번엔 무식한 흑인 남미 선동시키는거. 깨어나지못하면 이렇게 이용당하는거임. 무식인증하는거지. 트럼프 재선못하면 중국 분열 못하는데 정상미국인이면 지금 이 좌파 감정선동에 속을리가.,1,0,2020.06.04. 09:25,0
342,TV조선,미국 시위 8일째…긴장감 여전하지만 '폭력 사태' 줄어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=448&aid=0000298934,약탈자는 현장 사살해야한다.,1,0,2020.06.04. 09:11,0
343,TV조선,미국 시위 8일째…긴장감 여전하지만 '폭력 사태' 줄어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=448&aid=0000298934,추악한 언론. 대한민국 부정선거 대규모시위에는 침묵하고 미국시위 내보내는 추악한 언론  .  폐간하는게 어떨지,0,0,2020.06.06. 17:09,0
344,TV조선,미국 시위 8일째…긴장감 여전하지만 '폭력 사태' 줄어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=448&aid=0000298934,이번 폭동으로 흑인은 역시 무력으로 다스려야 한다는 관념이 더욱 강해졌다 지들이 지들 이미지를 만드는데 어쩌랴,0,0,2020.06.04. 12:53,0
345,TV조선,미국 시위 8일째…긴장감 여전하지만 '폭력 사태' 줄어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=448&aid=0000298934,폭동하는 애들중에 몇명은 우한폐럼 걸려 죽겠지,0,0,2020.06.04. 11:12,0
346,TV조선,미국 시위 8일째…긴장감 여전하지만 '폭력 사태' 줄어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=448&aid=0000298934,흑인들은 그 사건으로 시위를 하자는게아니라. 기회삼아 약탈 도둑질할 구실을 찿은거같다.계속 약탈 강도짓이 늘면 미국정부도 엄격한 조치를 내놓을법하다.,0,0,2020.06.04. 10:21,0
347,TV조선,미국 시위 8일째…긴장감 여전하지만 '폭력 사태' 줄어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=448&aid=0000298934,부정선거 수사하라!!!! 증거보존신청 받아들여라!!!선거인명부조차 내어주는 않는것들,0,0,2020.06.04. 10:07,0
348,TV조선,미국 시위 8일째…긴장감 여전하지만 '폭력 사태' 줄어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=448&aid=0000298934,인종차별이 잘못된것은 맞는데 왜 아무 죄 없는 시민들에게 회풀이하는지 이해 못하겠다. 저걸 가지고 시위라고 보는게 맞는건가?? 왜 본인들의 스트레스를 무고한 사람들에게 풀고있는걸로 보이는지 모르겠다.,0,0,2020.06.04. 10:03,0
349,TV조선,미국 시위 8일째…긴장감 여전하지만 '폭력 사태' 줄어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=448&aid=0000298934,미국의 힘.,0,0,2020.06.04. 09:51,0
350,TV조선,미국 시위 8일째…긴장감 여전하지만 '폭력 사태' 줄어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=448&aid=0000298934,이미 털거 다 털어서 시들한가보내,0,0,2020.06.04. 09:24,0
351,TV조선,미국 시위 8일째…긴장감 여전하지만 '폭력 사태' 줄어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=448&aid=0000298934,오리지널미국인백인들보다 이민자들 외노자 흑인 이늠들이 기회다 싶어 약탈하는거,0,0,2020.06.04. 08:48,0
352,연합뉴스,"""에스퍼, 워싱턴 인근 배치 병력 일부 원대복귀 결정 번복""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011654366,니가 그러고도 국무부장관이냐일반시민 시위대때문에 공포에 떨고 있는게니 눈에는 시급한 상황이 아닌가보지!!,2,1,2020.06.04. 09:04,1
353,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,공권력이 잘 못 했으니 과격시위 할 수 있다 쳐도 애꿎은 상점약탈 및 방화는 폭동 맞다,42,4,2020.06.04. 07:43,2
354,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,트럼프놈..미국형 제2의 전대가리인겨?,26,14,2020.06.04. 07:26,6
355,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,일반시위가 아니라 무력을 동반한 폭동에 약탈까지 이루어지니  범죄로 이어지기전 잡아야한다!!,5,0,2020.06.04. 08:11,0
356,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,미국도 ㄸ ㅗㄹㅏ이 대통령으로인해 문제가 많네.,5,0,2020.06.04. 08:08,0
357,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,미국시위... 상점도 털리고.방화에. 경찰에게 총도 쏘는데... ㅋ 한국 의경한테 한수 배워야 될듯,2,0,2020.06.04. 08:14,0
358,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,폭동인데 미국방수뇌부는  총을 처 맞았나?정신차려 폭동은 초기에 잡아야 되!!,1,0,2020.06.04. 22:01,0
359,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,이게 미국이다. 북한이 총쏴도 일단 '고의가 아니'란 말만하고 내 나라땅 함박땅이 빼았겨도 북한땅이라 지껄이는 누구하곤 다르지,1,0,2020.06.04. 08:22,0
360,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,트럼프 다음 대선은 물건너 가벼렸쥬,1,0,2020.06.04. 07:37,0
361,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,우리나라에서 트럼프 응원하는 사람들의 심리는? 반중이라서? 아무리 반중하는게 중요하더라도 정신병자를 앞세워서 반중하니?,1,1,2020.06.04. 08:10,2
362,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,폭동 진압하려면 군대 투입해야지,1,1,2020.06.04. 08:06,1
363,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,미국애들 말론 안티파 단체 공산당 지지하는 시민단체 애들이 공작한 폭동이라고 함. 저틈에 중국유학생들이 같이 껴서 불지르고 가게 창깨서 다훔쳐가고 사람들 개패듯 패고 경찰한테 총쏘고 ㅈㄹ하는중이라고 ㅎㅎ중국공작중 ㅎㅎ근데 민주당이 트럼프 죽일라고 언론조작질중 ㅎㅎ우리나라 언론도 똑같이 선량한 경찰이랑 트럼프 죽일라고 같이 언론 조작질중 ㅎㅎ흑인애들은 한국인 개시러함 이번 코로나 판데믹 뉴욕에 막 터지기 시작할때 흑인애들이 한국학생들 겁나팸. 흑인애들이 예전에 미국 사람한테 인종차별 당했다고 열받아서 LA한국들 총쏴죽인것들임 ㅎ,0,0,2020.06.04. 23:52,0
364,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,트럼프는 이대로 가면 재선이 상당히 힘들것같다. 우리는 트럼프재선실패 시 국제관계에서 어떻게 대응해야 할지를 여러가지 시나리오를 가지고 미리 대비해야 할 것이다. 미국이 우리를 추켜세우고 있지만 국제사회에서는 언제 어떻게 상황이 급변할지 모른다. 또한 미국과 우리는 방위비분담이라는 갈등요소도 있고 중국과의 관계로 인한 뇌관도 여전히 살아있다. 일본과의 관계도 마찬가지다. 뭐 알아서 잘하겠다만 노파심에 적어본다.,0,0,2020.06.04. 08:11,0
365,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,종교가 이 상황에서 왜 튀어나와.... 아시안 문화를 미신 믿는 문화정도로 생각하더니본인들은 이 상황에 하나님의 힘이라도 빌리시려고?? 어디 부족의 부족장도 아니고 저게 뭐냐 도대체...,0,0,2020.06.04. 08:09,0
366,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,상식과 몰상식의 충돌이구나. 누가 상식인지는 뭐...,0,0,2020.06.04. 08:05,0
367,한국경제,"美국방, 트럼프에 '반기'…""시위 진압에 군 동원할 상황 아냐""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004353563,역시 울 트럼프~만민의 기대 저버리지 않네~걍 폭싹 망하라~경사 났다~,0,0,2020.06.04. 08:05,0
368,세계일보,상공에 '전투 헬기' 도로엔 '최루 가스'… 트럼프는 사진 찍으러 교회로,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=022&aid=0003471616,불탄 상가 사진을 보니 탱크는 보내야할것 같은데... 저 상점이 네 가족이 하는 가게라고 생각해봐라 얼마나 무서웠겠냐? 울컥한다,6,3,2020.06.04. 07:58,0
369,세계일보,상공에 '전투 헬기' 도로엔 '최루 가스'… 트럼프는 사진 찍으러 교회로,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=022&aid=0003471616,사진 찍으러 교회로 가기위해 평화롭게 시위하는 사람들한테 저런짓하다니 참 답없다,3,2,2020.06.04. 08:12,0
370,세계일보,상공에 '전투 헬기' 도로엔 '최루 가스'… 트럼프는 사진 찍으러 교회로,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=022&aid=0003471616,트럼프가족들을 몰살시켜라...미국국민들이여..,1,1,2020.06.04. 09:19,0
371,세계일보,상공에 '전투 헬기' 도로엔 '최루 가스'… 트럼프는 사진 찍으러 교회로,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=022&aid=0003471616,트럼프는 게르만족이다!피는 못속여!!!!!,0,0,2020.06.04. 17:36,0
372,세계일보,상공에 '전투 헬기' 도로엔 '최루 가스'… 트럼프는 사진 찍으러 교회로,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=022&aid=0003471616,또럼푸영감! 증말 답이 없는 미친 Droc-Jersey야!,0,0,2020.06.04. 07:20,0
373,머니투데이,"""제가 저 분의 딸입니다"" 인정받는데 '67년' 걸린 사연",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004419549,슨상님의 따님 이야기인줄....,1,3,2020.06.04. 07:49,0
374,머니투데이,"""제가 저 분의 딸입니다"" 인정받는데 '67년' 걸린 사연",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004419549,전라도면 의심할만한데..,2,11,2020.06.04. 09:29,2
375,서울신문,워싱턴DC 육군 1600여명 배치… 도시 곳곳 시위대·경찰 충돌,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003096087,무식하네 ㅋㅋ  트럼프 탄핵해라,2,8,2020.06.04. 05:38,2
376,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,"평화적인 시위는 보장해야 하지만, 폭력시위, 무기탈취, 기물파손, 공공장소 방화, 도둑질 이런 사람들은 군대를 투입해서라도 강경진압 하고, 철저하게 책임을 물어야지! 시위라고 그냥두면, 일반 시민은 누구를 믿고 편안하게 살아가나? 우리가 미국의 시위진압을 보면서, 광주 518 민주화도 한번쯤 되돌아 봐야하지 않나 싶다!",56,2,2020.06.04. 08:04,1
377,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,결국 군대를 투입하니 약탈이 줄어든 것 같네... 원래 범죄자들은 원초적인 폭력 외에 제어할 수단따윈 없다,41,0,2020.06.04. 03:27,0
378,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,"불순한 의도를 가지고 시위가 아닌 폭동을 하는 <안티파>같은 세력이 1980년 한국 광주에도 있었지? God bless  USA, Trumph!",24,2,2020.06.04. 07:57,0
379,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,힘없는 평화란 없다! 악은 더큰 힘으로 눌러 막는수 밖에없다!,10,1,2020.06.04. 07:53,0
380,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,6일 서초구 집회 가자. 민병욱과 함께하자 뭉개인과 좀비들의 부정선거를 파헤쳐보자.,7,0,2020.06.04. 08:01,0
381,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,왜 평화시위에는 군대투입하고 약탈 방화현장은 그대로 놔두는거냐? 경찰이 피해가던데 그 현장을? 어불성설이다 정말 나라꼴 잘돌아간다,7,4,2020.06.04. 05:08,0
382,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,코로나가 무섭나 뭉개인이 무섭나? 6일 서초구에서 부정투표 고발 시민 집회가 있다.,4,1,2020.06.04. 08:03,0
383,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,허접한 우리 국방장관과 너무 대조된다. 장군출신이라면 저런 소신이 있어야지~~,3,0,2020.06.04. 08:49,0
384,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,그런데 우리나라 국방장관도 문재인이 에게 반기를 들때는 드는것을  미국 국방장 에게 좀 배워라 배워...,2,0,2020.06.04. 08:51,1
385,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,강단있는 장관이네. 울나라 국방장관은?,1,0,2020.06.04. 08:49,0
386,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,그렇겠죠  역시 민주국가는다르네요. 대통령 권한만집중하는 한국과 다르네요,1,0,2020.06.04. 08:44,0
387,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,"""약탈자, 암살단원, 급진 좌파와 모든 종류의 하류 인생""",1,0,2020.06.04. 08:38,0
388,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,에스퍼는 하나만 알고 둘은 모른다. 가장 끔찍하고 처참할때 투입하는건 이미 늦은거다. 미연에 방지라는걸 모르는 인간인거다.,1,0,2020.06.04. 08:33,0
389,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,약탈하는 폭동꾼들좀 제압해라ㅡ 열에 한둘되는 평화시위는위험대상이아니다,1,0,2020.06.04. 08:15,0
390,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,알아챈건가? 트럼프 재선이 힘들다는걸.,0,0,2020.06.04. 13:52,0
391,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,시진핑도 홍콩에   인민군 투입해라  트럼프는 되고 시진핑은 안될이유없다 극우나 극좌나 같은넘들임,0,0,2020.06.04. 08:57,0
392,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,민간인 피해 엄청 보는데 군 투입해야지 경찰병력으로 진화가 안되니까 뉴옥은 이제 끝이군,0,0,2020.06.04. 08:53,0
393,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,우리나라는 이런 국방장관 없나요!,0,0,2020.06.04. 08:39,0
394,조선일보,"트럼프에 반기 든 美국방 ""시위 진압에 연방군 투입 반대""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=023&aid=0003536258,저런넘은 짤라야지... 강한 공권력이 우파의 핵심이다... 폭도들은 몽둥이로 다스려라!,0,0,2020.06.04. 08:36,0
395,조선일보,경찰이 '뇌물왕' 사주받고 일반인 감금·협박,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003536250,독해력들이 왜이럼? 동업자 갈등에 뇌물먹은 짭새가 동원됐다는거잖아. 정씨가 동업자인 장씨와 갈등으로 장씨의 측근 노씨를 경찰 광수대 현직경찰 이씨를 동원해 감금/협박 했다는 내용이잖아.. 왜 현직 경찰이 저기서 나오냐면 정씨란 놈이 원래부터 뇌물로 광범위하게 공무원들을 매수한 놈임,5,1,2020.06.04. 08:53,0
396,조선일보,경찰이 '뇌물왕' 사주받고 일반인 감금·협박,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003536250,[시]내버스 [발]냄새  범죄자에게 우리나란 처벌이 관대한편임  갈로처진거 잘보라,0,0,2020.06.06. 05:44,0
397,조선일보,경찰이 '뇌물왕' 사주받고 일반인 감금·협박,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003536250,협박으로 허위 고소토록 한다는것은 얼마전 채널A기자사건과 똑같네. 조폭들도 똑같은 수법을 쓰는구나.,0,0,2020.06.04. 08:49,0
398,조선일보,경찰이 '뇌물왕' 사주받고 일반인 감금·협박,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003536250,뇌물을 주고 받지 않는 청렴하고 깨끗한 우리나라가 되었으면 한다. 더욱 좋은 나라가 됐으면 좋겠다.,0,0,2020.06.04. 07:35,0
399,조선일보,경찰이 '뇌물왕' 사주받고 일반인 감금·협박,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003536250,조선일보 기사중에 이렇게 뭔말인지 모를 기사는 오랫만이네.,1,4,2020.06.04. 08:06,0
400,조선일보,경찰이 '뇌물왕' 사주받고 일반인 감금·협박,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003536250,조썬 폐간일이 진정한ㆍ 대한독립일ㆍ이다,0,3,2020.06.04. 04:51,0
401,한국일보,"美 국방장관 “현역병력 동원, 반대”…트럼프와 정면 배치",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=469&aid=0000502654,그래도 국방장관이 정상이네군대는 외부의적들로부터 지키려고 존재하는 것이고내부는 경찰이 지켜야지.원래 미국이 이렇치 않았잖아.잘못되도 한참 잘못된듯.이런시위가 일어났다는것 만으로도 자격상실.,1,0,2020.06.04. 07:08,0
402,한국일보,"美 국방장관 “현역병력 동원, 반대”…트럼프와 정면 배치",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=469&aid=0000502654,반미를 합시다,0,6,2020.06.04. 00:56,0
403,국민일보,"마음을 여는 봉사, 전도의 문을 열다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=005&aid=0001328178,현재 코로나19로 인해 많은 피해와 소외계층들이 힘들어하고 있습니다. 물론 개척교회들도 힘들거라고 생각됩니다. 하지만 그 모습을 지켜본 성도들이 함께 이겨내는 모습이 너무 아름답니다. 힘내세요. 파이팅입니다.,0,0,2020.06.04. 13:55,0
404,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,흑인 용병 고용에해서 흑인이 흑인조지게 하지..,1,0,2020.06.04. 23:21:52,0
405,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,흑인에대한 혐오가 생겨버리겠네. 가방털고 나오면서 웃는 흑인여자얼굴.... ㅠㅠ 없던 혐오 생김,2,0,2020.06.04. 15:57:43,0
406,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,그 경찰 정말 잘못했고 나쁜놈이지만 시위한답시고 저렇게 약탈하는건...어디를 옹호해줘야할지 모르겠음. 그냥 미개하고.. 지네보다 약한사람들 괴롭히는건 똑같은것 같고..,3,0,2020.06.04. 15:17:21,0
407,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,시위를 빌미로 약탈하고 지들 욕심채우는걸로 보이는구만.,7,0,2020.06.04. 11:57:06,0
408,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,어차피 그건 소수라고 정당화함 .. 최소 30퍼는 이게 기회다 싶어서 폭력 휘두르고 다니는거,1,0,2020.06.04. 11:39:51,0
409,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,트럼프가 제대로 본거야 흑인들 지들이 한거는 쏙 빼고 피해의식에 빠져있다,5,0,2020.06.04. 11:28:31,0
410,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,어디까지나. 평화시위일 때 시위의 지위와 정당성을 인정 받는 거다. 폭력과 약탈이 발생하면 그 순간 트럼프의 연방군 투입이 정당화 된다. 과거 la폭동 때도 그렇고 학인은 열등한 인종이다. 그저 노예가 가장 어울림.,0,0,2020.06.04. 11:11:42,0
411,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,인종차별을 가장한 폭도들이고 도둑들이고 강도들이고 약탈자들입니다.저런 악행은 정당화 되여선 안되죠.백남기처럼 불법 폭력집회를 일으켜 놓고 진압과정에서 사망된 자들을  영웅으로 만드는 안티파의 폭력조장 방식은 강하게 벌을 줘야 합니다,6,0,2020.06.04. 10:37:11,0
412,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,난 흑인들이 인종차별 시위하는게 너무나 우습다 흑인들은 이방인들에게 가장 심하게 차별을한다 흑인은 그래서 검둥이 인거다,1,0,2020.06.04. 10:26:47,0
413,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,나라에서 마스크 지원 하지말고 수류탄 을 지원 해주세요. 물건을 훔쳐 가는거  폭파 시키면 미국 정부가 책임을 지고 방어를 하겠지요,0,0,2020.06.04. 10:24:54,0
414,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,거지근성도 글로벌하네~ 이때다 싶어서 도둑질하는거지.,2,0,2020.06.04. 10:23:09,0
415,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,인스타하면서 연예인이나 일반인이나 뭔가 트렌드 타는듯한 느낌에 검은사진올려놓고 블랙아웃튜즈데이 이딴글 싸지르는거보면 탄식이 절로나온다.. 미국내에서 동양인의 위치나 역인종차별에대해선 조금이라도 생각해봤는지?,3,0,2020.06.04. 09:55:55,0
416,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,아니 경찰 잘못인데 왜 엉뚱한 한인에게 약탈을 하나? 예전에도 한인들에게 그랬다고 하던데,1,0,2020.06.04. 09:52:32,0
417,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,약탈을 하니 흑인들을 폭도나 도둑넘으로 보는거지숨겨진 근성인지도 모름.  혹성탈출  진화의 시작!,1,0,2020.06.04. 08:56:23,0
418,중앙일보,"필라델피아선 한인 상점 50곳 털려···교민 ""하루 8억 날렸다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=025&aid=0003006331,인종차별과 약탈을 일삼는 깜땡이들 혐오한다.,1,0,2020.06.04. 08:52:03,0
